country,year,Trawling_Hours
Common sole North Sea,1994,28423.67
Common sole Western English Channel,1994,27360.32
Copper rockfish Pacific Coast,1994,28351.84
Cowcod Southern California,1994,28658.93
Crimson jobfish Okinawa Islands,1994,27751.44
Croaker West Africa Subgroup 1,1994,27731.27
Croaker West Africa Subgroup 2,1994,28810.81
Croaker West Africa Subgroup 3,1994,28354.25
Cuckoo ray ICES 3a-4,1994,27714.59
Cunene horse mackerel West Africa,1994,27353.85
Cusk Western Scotian Shelf,1994,27952.95
Cuttlefish West Africa,1994,27496.21
Dab Baltic Areas 22-32,1994,28150.16
Dab ICES 3a-4,1994,29264.8
Darkblotched rockfish Pacific Coast,1994,26902.08
Deep sea smelt Pacific Ocean,1994,28411.63
Deep sea smelt Sea of Japan,1994,27377.63
Deep water cape hake South Africa,1994,27453.39
Deep water rose shrimp West Africa,1994,27578.39
Deepwater cardinalfish Chile,1994,28897.28
Deepwater flathead Southeast Australia,1994,27576.54
Deepwater redfish NAFO Divisions 2J3K-3LNO,1994,27652.39
Deepwater redfish North-East Arctic,1994,27820.93
Deepwater redfish Units 1 and 2,1994,27079.24
Dover sole Gulf of Alaska,1994,29389.35
Dover sole Pacific Coast,1994,27417.71
Dredge oyster Foveax Strait,1994,28599.2
Dusky rockfish Gulf of Alaska,1994,27651.95
Dusky shark Gulf of Mexico and Atlantic,1994,27262.3
English sole Hecate Strait,1994,28532.51
English sole Pacific Coast,1994,28847.64
Eulachon Pacific Coast of Canada Central Coast Designatable Unit,1994,28327.46
Eulachon Pacific Coast of Canada Fraser River Designatable Unit,1994,27757.46
Eulachon Pacific Coast of Canada Nass / Skeena Designatable Unit,1994,28584.51
European flounder ICES 3a-4,1994,29030.78
European flounder Subdivisions 22-23,1994,27905.39
European flounder Subdivisions 24-25,1994,27707.96
European flounder Subdivisions 27 and 29-32,1994,27702.31
European plaice Celtic Sea,1994,27847.83
European plaice Eastern English Channel,1994,28479.59
European plaice ICES 7bc,1994,28898.81
European plaice ICES 7h-k,1994,27942.97
European plaice ICES 8-9a,1994,29054.55
European plaice Irish Sea,1994,27455.53
European plaice North Sea,1994,27277.91
European plaice Western English Channel,1994,28947.82
European pollack ICES 3a-4,1994,27095.13
European pollack ICES 8-9a,1994,29107.32
European seabass ICES 4bc-7,1994,28847.8
European seabass ICES 8c-9a,1994,28218.32
False scad West Africa,1994,28907.42
Finetooth shark Atlantic,1994,28079.94
Flame snapper Okinawa Islands,1994,28911.59
Flathead flounder Sea of Japan,1994,28001.98
Flathead sole Bering Sea and Aleutian Islands,1994,29554.38
Flathead sole Gulf of Alaska,1994,27855.24
Fourspotted megrim ICES 8c-9a,1994,28383.53
Gag Gulf of Mexico,1994,27937.2
Gag Southern Atlantic coast,1994,28139.63
Giant Pacific octopus Gulf of Alaska,1994,28171.04
Giant stargazer NZ Area STA7,1994,28834.8
Golden redfish ICES 5-6-12-14,1994,28146.2
Golden redfish North-East Arctic,1994,29498.67
Goliath grouper Southern Atlantic coast and Gulf of Mexico,1994,28670.43
Gopher rockfish Southern Pacific Coast,1994,28496.06
Gray triggerfish Gulf of Mexico,1994,27830.89
Greater amberjack Gulf of Mexico,1994,28124.79
Greater amberjack Southern Atlantic coast,1994,28623.45
Greater silver smelt ICES 1-2-3a-4,1994,27767.71
Greater silver smelt ICES 5b-4a,1994,28687.51
Greater silver smelt ICES 6b-7-8-9-10-12,1994,28217.3
Greenland halibut Bering Sea and Aleutian Islands,1994,27292.45
Greenland halibut Gulf of St. Lawrence,1994,27540.62
Greenland halibut ICES 5-6-12-14,1994,28884.22
Greenland halibut Labrador Shelf - Grand Banks,1994,27001.6
Greenland halibut NAFO divisions 01ABCDEF,1994,27526.62
Greenland halibut North-East Arctic,1994,27498.4
Greenspotted rockfish Northern Pacific Coast,1994,29439.07
Greenspotted rockfish Southern Pacific Coast,1994,27376.22
Greenstriped rockfish Pacific Coast,1994,27300.11
Grey grunt West Africa Subgroup 1,1994,28798.28
Grey gurnard ICES 3a-4-7d,1994,28358.9
Grooved tiger prawn Northern Australia,1994,27840.01
Gulf menhaden Gulf of Mexico,1994,28118.22
Haddock Faroe Plateau,1994,27486.46
Haddock Georges Bank,1994,29047.04
Haddock Grand Banks,1994,28766.83
Haddock Gulf of Maine,1994,28412.21
Haddock ICES 3a-4-6a,1994,27569.48
Haddock ICES 7b-k,1994,29106.38
Haddock Iceland Grounds,1994,29485.37
Haddock Irish Sea,1994,28893.07
Haddock North-East Arctic,1994,29135.65
Haddock Rockall Bank,1994,27669.64
"Haddock Western Scotian Shelf, Bay of Fundy and Gulf of Maine",1994,27880.99
Hake ICES 3a-4-6-7-8abd,1994,28846.52
Hake ICES 8c-9a,1994,28262.88
Herring Gulf of Riga East of Gotland,1994,28859.46
Herring ICES 1-2-4a-5-14a (Norwegian Spring Spawners),1994,28909.47
Herring ICES 22-24-3a,1994,27287.73
Herring ICES 3a-4-7d,1994,27487.9
Herring ICES 5a-7bc,1994,29126.52
Herring ICES 7a-g-h-j,1994,28545.26
Herring Iceland (Summer spawners),1994,29086.47
Herring Irish Sea,1994,28610.1
Herring NAFO division 4R (Fall spawners),1994,27346.4
Herring NAFO division 4R (Spring spawners),1994,28484.28
Herring Newfoundland East and South Coast,1994,28245.39
Herring Northwestern Atlantic Coast,1994,29257.41
Herring Quebec North Shore,1994,27449.93
Herring Scotian Shelf and Bay of Fundy,1994,28936.84
Herring Southern Gulf of St. Lawrence (Fall spawners),1994,28303.67
Herring Southern Gulf of St. Lawrence (Spring spawners),1994,29033.71
Herring Subdivisions 25-29 and 32,1994,27844.75
Herring Subdivisions 30-31,1994,28300.53
Herring West of Scotland,1994,28818.54
Hoki Eastern New Zealand,1994,27723.94
Hoki Western New Zealand,1994,27629.27
Horse mackerel ICES 2a-4a-5b-6a-7-8,1994,28539.84
Horse mackerel ICES 3a-4bc-7d,1994,28480.64
Horse mackerel Portugese Waters -East,1994,28483.44
Horse mackerel West Africa,1994,29137.9
Horsehead tilefish East China Sea,1994,28646.05
Indo Pacific blue marlin Indian Ocean,1994,29407.2
Jackass morwong Eastern half of Southeast Australia,1994,28660.42
Jackass morwong Western half of Southeast Australia,1994,27617.63
Japanese Spanish mackerel East China Sea,1994,28467.19
Japanese Spanish mackerel Inland Sea of Japan,1994,28538.33
Japanese amberjack Japan,1994,28311.82
Japanese anchovy Inland Sea of Japan,1994,29016.18
Japanese anchovy Pacific Coast of Japan,1994,28721.22
Japanese anchovy Tsushima Strait,1994,29071.25
Japanese flounder East China Sea,1994,29298.14
Japanese flounder Inland Sea of Japan,1994,28060.77
Japanese flounder Pacific Ocean,1994,27622.01
Japanese flounder Sea of Japan North,1994,28709.26
Japanese flying squid Japan Autumn recruitment,1994,27412.49
Japanese flying squid Japan Winter recruitment,1994,28357.62
Japanese jack mackerel Pacific Coast of Japan,1994,28602.15
Japanese jack mackerel Tsushima Strait,1994,27440.34
Japanese pufferfish Ise and Mikawa Bay,1994,28636.75
Japanese sardine Pacific Coast of Japan,1994,27588.27
Japanese sardine Tsushima Strait,1994,28282.5
Japanese snapper Okinawa Islands,1994,29223.21
Kamchatka flounder Bering Sea and Aleutian Islands,1994,29036.12
Kelp greenling Oregon Coast,1994,27780.12
Kichiji rockfish North Pacific,1994,28374.16
Kichiji rockfish Okhotsk Sea,1994,27761.71
Kichiji rockfish Southwestern coast of Hokkaido,1994,28482.23
King mackerel Gulf of Mexico,1994,27649.43
King mackerel Southern Atlantic coast,1994,27636.83
Kingklip South Africa,1994,29173.62
Kitefin shark Northeast Atlantic,1994,27878.83
Largehead hairtail Sea of Japan and East China Sea,1994,28549.13
Lavender jobfish Okinawa Islands,1994,27693.58
Leafscale gulper shark Northeast Atlantic,1994,27908.37
Lemon sole ICES 3a-4-7d,1994,27056.49
Lesser spotted dogfish ICES 3a-4-7d,1994,28842.14
Ling Faroe Grounds,1994,28503.93
Ling Iceland Grounds,1994,28580.19
Ling New Zealand Areas LIN 3 and 4,1994,27431.21
Ling New Zealand Areas LIN 5 and 6,1994,28084.54
Ling New Zealand Areas LIN 6b,1994,28012.78
Ling New Zealand Areas LIN 72,1994,27843.36
Ling New Zealand Areas LIN 7WC-WCSI,1994,28003.2
Ling North-East Arctic,1994,29383.84
Ling Northeast Atlantic,1994,29476.14
Ling Southeast Australia,1994,28386.46
Ling Western half of Southeast Australia,1994,28441.57
Lingcod Northern Pacific Coast,1994,28569.11
Lingcod Southern Pacific Coast,1994,28902.79
Lingcod Strait of Georgia,1994,28895.44
Little skate Gulf of Maine / Cape Hatteras,1994,27784.08
Longfin codling Pacific Ocean,1994,28509.54
Longfin inshore squid Atlantic Coast,1994,29179.43
Longnose skate Hecate Strait,1994,28847.98
Longnose skate Pacific Coast,1994,28081.82
Longnose skate Queen Charlotte Sound,1994,27680.98
Longnose skate West Coast of Vancouver Island,1994,28810.75
Longspine thornyhead Pacific Coast,1994,28816.13
Mackerel ICES Northeast Atlantic,1994,27209.34
Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),1994,28528.25
Megrim ICES 7-8abd,1994,27705.22
Megrim ICES 8c-9a,1994,28781.65
Megrim spp ICES 4a-6a,1994,28592.34
Megrim spp Rockall Bank,1994,28381.39
Monkfish Gulf of Maine / Northern Georges Bank,1994,28181.48
Monkfish NAFO Divisions 3LNOPs,1994,28954.34
Monkfish Southern Georges Bank / Mid-Atlantic,1994,29445.89
Mutton snapper Southern Atlantic coast and Gulf of Mexico,1994,29208.06
New Zealand snapper New Zealand Area 8 (Auckland and Central West),1994,27108.61
New Zealand snapper New Zealand SNA 1 Bay of Plenty and Hauraki Gulf,1994,27935.81
New Zealand snapper New Zealand SNA 1 east Northland,1994,27597.62
New Zealand snapper New Zealand SNA 7,1994,27511.54
Northern rock sole Eastern Bering Sea and Aleutian Islands,1994,27216.6
Northern rock sole Gulf of Alaska,1994,28263.55
Northern rockfish Bering Sea and Aleutian Islands,1994,28174.63
Northern rockfish Gulf of Alaska,1994,28169.32
Northern shortfin squid Northwestern Atlantic Coast,1994,28796.0
Northern shrimp Eastern Scotian Shelf (SFA 13-15),1994,27436.87
Northern shrimp Gulf of Maine,1994,27277.01
Northern shrimp Gulf of St. Lawrence,1994,27535.84
Northern shrimp ICES 3a(west)-4a(east),1994,28636.43
Northern shrimp North-East Arctic,1994,28392.5
Northern shrimp Northern North Sea,1994,29026.46
Northern shrimp Shrimp Fishing Area 4,1994,28115.52
Northern shrimp Shrimp Fishing Area 5,1994,27916.7
Northern shrimp Shrimp Fishing Area 6,1994,29357.27
Northern shrimp Shrimp Fishing Areas 2-3,1994,28021.97
"Norway lobster Adriatic Sea (GSA 17,18)",1994,28594.97
Norway lobster Aran Grounds (FU 17),1994,28865.48
Norway lobster Balearic Island,1994,27497.95
Norway lobster Botney Cut - Silver Pit (FU 5),1994,28576.09
Norway lobster Cantabrian Sea (FU 31),1994,28497.6
Norway lobster Farn Deeps (FU 6),1994,28598.19
Norway lobster Firth of Clyde and Sound of Jura (FU 13),1994,27993.16
Norway lobster Firth of Forth (FU 8),1994,28886.47
Norway lobster Fladen Ground (FU 7),1994,28290.54
Norway lobster Gulf of Cadiz (FU 30),1994,28495.73
Norway lobster ICES 7,1994,27185.15
Norway lobster ICES 8ab,1994,28270.02
Norway lobster Irish Sea West (FU 15),1994,28252.71
Norway lobster Moray Firth (FU 9),1994,28453.5
Norway lobster North Galicia (FU 25),1994,29636.14
Norway lobster North Minch (FU 11),1994,28062.98
Norway lobster Norwegian Deeps (FU 32),1994,28683.75
Norway lobster Noup (FU 10),1994,26669.6
Norway lobster Off Horn Reef (FU 33),1994,28612.75
Norway lobster Porcupine Bank (FU 16),1994,28567.77
Norway lobster Skagerak Kattegat (FU 3-4),1994,27608.62
Norway lobster South Minch (FU 12),1994,26923.59
Norway lobster South-West and South Portugal (FU 28-29),1994,27574.39
Norway lobster West Galicia and North Portugal (FU 26-27),1994,28489.5
Norway lobster West of Scotland,1994,29286.39
Norway pout ICES 3a-4,1994,29200.87
Norway pout West of Scotland,1994,28312.51
Nylon shrimp Central-Southern Chile,1994,27899.2
Nylon shrimp Northern Chile,1994,28826.93
Ocean pout Northwestern Atlantic Coast,1994,28564.12
Ocean quahog Atlantic Coast,1994,28662.67
Ocean shrimp Shrimp Management Area 14,1994,27866.84
Ocean shrimp Shrimp Management Area 16,1994,28187.1
Ocean shrimp Shrimp Management Area FR,1994,28485.9
Ocean shrimp Shrimp Management Area GTSE,1994,28725.06
Ocean shrimp Shrimp Management Area PRD,1994,29112.75
Ocean shrimp Shrimp Management Areas 18 and 19,1994,27785.9
Octopus West Africa,1994,29518.86
Orange roughy Cascade Plateau,1994,28695.71
Orange roughy East and South Chatham Rise,1994,28435.93
Orange roughy New Zealand Challenger Plateau,1994,28964.06
Orange roughy New Zealand Mid East Coast,1994,28492.79
Orange roughy Northeast Atlantic,1994,28833.41
Orange roughy Northwest Chatham Rise,1994,28657.91
Orange roughy Southeast Australia,1994,29025.83
Pacific bluefin tuna Pacific Ocean,1994,27908.26
Pacific chub mackerel Pacific Coast,1994,28020.73
Pacific cod Aleutian Islands,1994,27435.66
Pacific cod Bering Sea,1994,27220.53
Pacific cod Gulf of Alaska,1994,28405.7
Pacific cod Hecate Strait,1994,28499.26
Pacific cod Hokkaido,1994,28650.19
Pacific cod North Pacific,1994,27455.54
Pacific cod Queen Charlotte Sound,1994,27728.23
Pacific cod Sea of Japan,1994,28022.71
Pacific cod West Coast of Vancouver Island,1994,29276.47
Pacific geoduck Washington,1994,27554.83
Pacific hake Pacific Coast,1994,27357.6
Pacific halibut North Pacific,1994,27841.47
Pacific herring Central Coast,1994,28670.3
Pacific herring Hokkaido,1994,29001.67
Pacific herring Prince Rupert District,1994,28276.86
Pacific herring Prince William Sound,1994,28397.01
Pacific herring Queen Charlotte Islands,1994,27036.14
Pacific herring Sitka,1994,28979.25
Pacific herring Strait of Georgia,1994,28294.09
Pacific herring Togiak District,1994,27412.22
Pacific herring West Coast of Vancouver Island,1994,28666.03
Pacific ocean perch Eastern Bering Sea and Aleutian Islands,1994,28299.28
Pacific ocean perch Gulf of Alaska,1994,28387.83
Pacific ocean perch Haida Gwaii,1994,28531.19
Pacific ocean perch Pacific Coast,1994,28516.3
Pacific ocean perch West Coast of Vancouver Island,1994,29140.4
Pacific sand lance Souya Strait,1994,27845.64
Pacific sandlance Ise and Mikawa Bay,1994,28739.69
Pacific sardine Pacific Coast,1994,27629.26
Pacific saury Northwest Pacific,1994,27685.66
Patagonian grenadier Central-Southern Chile,1994,28259.13
Patagonian grenadier Southern Argentina,1994,28487.32
Patagonian toothfish Macquarie Island,1994,28173.39
Patagonian toothfish South Africa Subantarctic Prince Edward Islands,1994,28892.94
Patagonian toothfish South Chile Argentina,1994,28036.98
Paua NZ Area North PAUA 5A,1994,27159.01
Paua NZ Area South PAUA 5A,1994,28036.57
Paua New Zealand Area PAU 5B (Stewart Island),1994,27336.02
Paua New Zealand Area PAU 5D (Otago),1994,28135.23
Paua New Zealand Area PAU 7 (Marlborough),1994,28786.14
Peruvian anchoveta Central Chile,1994,28131.81
Peruvian anchoveta Central-Southern Chile,1994,28215.94
Peruvian anchoveta North-Central Peruvian coast,1994,27884.65
Peruvian anchoveta Northern Chile Southern Peru,1994,28499.22
Petrale sole Pacific Coast,1994,28866.58
Pink cusk eel Central-Southern Chile,1994,28684.99
Pink cusk eel Southern Argentina,1994,27309.2
Pink cusk eel Southern Chile,1994,28284.61
Pink salmon AK Pen Northwestern District,1994,28668.98
Pink salmon AK Pen Southeastern and South-central Districts,1994,26965.7
Pink salmon AK Pen Southwestern and Unimak Districts,1994,28699.33
Pink salmon Affleck Cl (District105),1994,28553.81
Pink salmon Afognak District,1994,28100.12
Pink salmon Alitak District,1994,28291.27
Pink salmon Amakdedori Creek (Kamishak D),1994,28684.47
Pink salmon Amur pink wild,1994,27761.23
Pink salmon Anadyr pink wild,1994,27936.71
Pink salmon Anan (District107),1994,28308.8
Pink salmon Area 1,1994,27835.61
Pink salmon Area 10,1994,27771.63
Pink salmon Area 12,1994,28846.01
Pink salmon Area 13,1994,28150.65
Pink salmon Area 2E,1994,28973.15
Pink salmon Area 2W,1994,29022.78
Pink salmon Area 3,1994,28458.55
Pink salmon Area 4,1994,29086.44
Pink salmon Area 5,1994,28020.89
Pink salmon Area 6,1994,28811.21
Pink salmon Area 7,1994,28536.28
Pink salmon Area 8,1994,28281.99
Pink salmon Area 9,1994,28082.84
Pink salmon Atnarko (Area 8),1994,27276.86
Pink salmon Auke Creek (Northern Inside),1994,27071.73
Pink salmon Barabara (Southern D),1994,27503.47
Pink salmon Baranof E (District109),1994,28593.85
Pink salmon BetwLoandBte (Area 13),1994,27522.52
Pink salmon Big Kamishak River  (Kamishak D),1994,28532.48
Pink salmon BondSound (Area 12),1994,28645.3
Pink salmon Bruin River,1994,28657.35
Pink salmon Burnett (District106),1994,29890.24
Pink salmon Chignik Bay District,1994,28536.68
Pink salmon Chignik Central District,1994,28053.76
Pink salmon Chignik Eastern District,1994,29095.54
Pink salmon Chignik Western District,1994,28335.68
Pink salmon China Poot (Southern D),1994,28031.21
Pink salmon Coghill District,1994,28003.44
Pink salmon Dogfish (Southern D),1994,27882.44
Pink salmon EBehm (District 101),1994,28728.69
Pink salmon EDall (District103),1994,28210.39
Pink salmon East Kamchatka pink wild,1994,28896.83
Pink salmon East Sakhalin pink hatchery,1994,28480.27
Pink salmon East Sakhalin pink wild,1994,27832.63
Pink salmon Eastside-Northend District,1994,27553.52
Pink salmon Eliza Hbr (District109),1994,28858.33
Pink salmon Eshamy District,1994,28646.79
Pink salmon Farragut (District110),1994,29599.4
Pink salmon Freshw By (District112),1994,28432.89
Pink salmon GeorgiaHowe (Area 16),1994,28198.35
Pink salmon Golovin,1994,27733.19
Pink salmon Hetta (District103),1994,29160.4
Pink salmon Homeshor (District114),1994,29345.41
Pink salmon Hoonah S (District113),1994,27141.25
Pink salmon Houghton (District110),1994,29146.34
Pink salmon Humpy Creek (Cook Inlet Southern D),1994,28193.73
Pink salmon Humpy Creek (Yakutat),1994,29277.67
Pink salmon James Lagoon (Outer D),1994,27705.65
Pink salmon Japan High Seas catch pink hatchery,1994,28860.82
Pink salmon Japan High Seas catch pink wild,1994,29306.3
Pink salmon Japan coastal pink hatchery,1994,27257.24
Pink salmon Japan coastal pink wild,1994,29063.82
Pink salmon Jervis Inlet (Area 16),1994,28765.31
